time_ms,pos_step,angle_deg,target_step
1270,-1657,0.000,-1715
1275,-1671,0.000,-1729
1280,-1684,0.000,-1744
1285,-1698,0.000,-1758
1290,-1712,0.000,-1772
1295,-1726,0.000,-1787
1300,-1740,0.000,-1801
1305,-1754,0.000,-1816
1310,-1768,0.000,-1830
1315,-1782,0.000,-1848
1320,-1796,0.000,-1859
1325,-1810,0.000,-1874
1330,-1824,0.000,-1889
1335,-1838,0.000,-1903
1340,-1852,0.000,-1918
1345,-1866,0.000,-1932
1350,-1880,0.000,-1947
1355,-1894,0.000,-1962
1360,-1908,0.000,-1977
1365,-1922,0.000,-1991
1370,-1936,0.000,-2006
1375,-1950,0.000,-2021
1380,-1964,0.000,-2036
1385,-1978,0.000,-2050
1390,-1992,0.000,-2065
1395,-2006,0.000,-2080
1400,-2020,0.000,-2095
1405,-2034,0.000,-2110
1410,-2048,0.000,-2125
1415,-2062,0.000,-2140
1420,-2075,0.000,-2154
1425,-2089,0.000,-2169
1430,-2103,0.000,-2184
1435,-2118,0.000,-2199
1440,-2132,0.000,-2214
1445,-2146,0.000,-2229
1450,-2161,0.000,-2244
1455,-2175,0.000,-2259
1460,-2190,0.000,-2274
1465,-2205,0.000,-2289
1470,-2221,0.000,-2307
1475,-2235,0.000,-2319
1480,-2250,0.000,-2334
1485,-2265,0.000,-2349
1490,-2280,0.000,-2364
1495,-2295,0.000,-2379
1500,-2310,0.000,-2394
1505,-2325,0.000,-2409
1510,-2340,0.000,-2424
1515,-2355,0.000,-2439
1520,-2370,0.000,-2454
1525,-2385,0.000,-2469
1530,-2400,0.000,-2484
1535,-2415,0.000,-2499
1540,-2430,0.000,-2514
1545,-2445,0.000,-2529
1550,-2460,0.000,-2544
1555,-2475,0.000,-2559
1560,-2490,0.000,-2574
1565,-2505,0.000,-2589
1570,-2521,0.000,-2607
1575,-2535,0.000,-2619
1580,-2550,0.000,-2634
1585,-2565,0.000,-2648
1590,-2580,0.000,-2663
1595,-2595,0.000,-2678
1600,-2610,0.000,-2693
1605,-2625,0.000,-2708
1610,-2640,0.000,-2723
1615,-2655,0.000,-2738
1620,-2670,0.000,-2753
1625,-2685,0.000,-2767
1630,-2699,0.000,-2782
1635,-2714,0.000,-2797
1640,-2729,0.000,-2812
1645,-2744,0.000,-2826
1650,-2758,0.000,-2841
1655,-2772,0.000,-2856
1660,-2787,0.000,-2871
1665,-2802,0.000,-2885
1670,-2817,0.000,-2900
1675,-2832,0.000,-2914
1680,-2847,0.000,-2929
1685,-2861,0.000,-2944
1690,-2876,0.000,-2958
1695,-2890,0.000,-2973
1700,-2905,0.000,-2987
1705,-2920,0.000,-3002
1710,-2934,0.000,-3016
1715,-2948,0.000,-3030
1720,-2963,0.000,-3045
1725,-2978,0.000,-3059
1730,-2992,0.000,-3074
1735,-3006,0.000,-3088
1740,-3020,0.000,-3102
1745,-3035,0.000,-3116
1750,-3049,0.000,-3131
1755,-3064,0.000,-3148
1760,-3077,0.000,-3159
1765,-3092,0.000,-3173
1770,-3107,0.000,-3190
1775,-3120,0.000,-3201
1780,-3134,0.000,-3218
1785,-3148,0.000,-3229
1790,-3162,0.000,-3243
1795,-3176,0.000,-3257
1800,-3190,0.000,-3271
1805,-3204,0.000,-3285
1810,-3218,0.000,-3301
1815,-3232,0.000,-3312
1820,-3246,0.000,-3326
1825,-3260,0.000,-3339
1830,-3274,0.000,-3353
1835,-3288,0.000,-3367
1840,-3302,0.000,-3380
1845,-3316,0.000,-3394
1850,-3330,0.000,-3407
1855,-3344,0.000,-3421
1860,-3358,0.000,-3434
1865,-3372,0.000,-3447
1870,-3386,0.000,-3461
1875,-3400,0.000,-3474
1880,-3414,0.000,-3487
1885,-3428,0.000,-3500
1890,-3442,0.000,-3513
1895,-3456,0.000,-3526
1900,-3470,0.000,-3539
1905,-3484,0.000,-3552
1910,-3498,0.000,-3565
1915,-3512,0.000,-3578
1920,-3526,0.000,-3591
1925,-3540,0.000,-3603
1930,-3553,0.000,-3616
1935,-3567,0.000,-3629
1940,-3581,0.000,-3641
1945,-3595,0.000,-3654
1950,-3609,0.000,-3669
1955,-3623,0.000,-3679
1960,-3637,0.000,-3691
1965,-3649,0.000,-3703
1970,-3662,0.000,-3716
1975,-3674,0.000,-3728
1980,-3687,0.000,-3740
1985,-3699,0.000,-3752
1990,-3712,0.000,-3764
1995,-3723,0.000,-3776
2000,-3736,0.000,-3788
2005,-3748,0.000,-3800
2010,-3760,0.000,-3811
2015,-3771,0.000,-3823
2020,-3783,0.000,-3835
2025,-3796,0.000,-3846
2030,-3807,0.000,-3858
2035,-3818,0.000,-3870
2040,-3830,0.000,-3881
2045,-3842,0.000,-3892
2050,-3854,0.000,-3904
2055,-3865,0.000,-3915
2060,-3876,0.000,-3926
2065,-3888,0.000,-3937
2070,-3899,0.000,-3948
2075,-3911,0.000,-3959
2080,-3922,0.000,-3970
2085,-3934,0.000,-3981
2090,-3945,0.000,-3992
2095,-3956,0.000,-4002
2100,-3968,0.000,-4013
2105,-3979,0.000,-4024
2110,-3990,0.000,-4036
2115,-4001,0.000,-4045
2120,-4012,0.000,-4055
2125,-4024,0.000,-4065
2130,-4035,0.000,-4075
2135,-4046,0.000,-4086
2140,-4057,0.000,-4096
2145,-4068,0.000,-4108
2150,-4079,0.000,-4116
2155,-4090,0.000,-4126
2160,-4101,0.000,-4135
2165,-4111,0.000,-4145
2170,-4121,0.000,-4155
2175,-4131,0.000,-4164
2180,-4141,0.000,-4174
2185,-4151,0.000,-4183
2190,-4161,0.000,-4193
2195,-4171,0.000,-4202
2200,-4180,0.000,-4211
2205,-4190,0.000,-4221
2210,-4199,0.000,-4230
2215,-4209,0.000,-4239
2220,-4219,0.000,-4248
2225,-4228,0.000,-4258
2230,-4238,0.000,-4265
2235,-4247,0.000,-4274
2240,-4257,0.000,-4283
2245,-4266,0.000,-4291
2250,-4275,0.000,-4300
2255,-4284,0.000,-4308
2260,-4293,0.000,-4317
2265,-4302,0.000,-4325
2270,-4310,0.000,-4333
2275,-4319,0.000,-4341
2280,-4327,0.000,-4349
2285,-4335,0.000,-4357
2290,-4344,0.000,-4365
2295,-4352,0.000,-4373
2300,-4360,0.000,-4381
