time_ms,angle_deg
7810,7.350
7815,7.050
7820,6.600
7825,6.150
7830,5.700
7835,5.250
7840,4.800
7845,4.350
7850,3.900
7855,3.450
7860,3.000
7865,2.400
7870,1.950
7875,1.500
7880,1.050
7885,0.600
7890,0.150
7895,-0.150
7900,-0.600
7905,-1.050
7910,-1.350
7915,-1.650
7920,-2.100
7925,-2.400
7930,-2.700
7935,-2.850
7940,-3.150
7945,-3.300
7950,-3.600
7955,-3.750
7960,-3.900
7965,-3.900
7970,-4.050
7975,-4.050
7980,-4.050
7985,-4.050
7990,-4.050
7995,-3.900
8000,-3.900
8005,-3.750
8010,-3.600
8015,-3.300
8020,-3.150
8025,-2.850
8030,-2.700
8035,-2.400
8040,-2.100
8045,-1.800
8050,-1.350
8055,-1.050
8060,-0.600
8065,-0.300
8070,0.150
8075,0.600
8080,0.900
8085,1.350
8090,1.800
8095,2.250
8100,2.700
8105,3.150
8110,3.600
8115,4.050
8120,4.500
8125,4.950
8130,5.400
8135,5.850
8140,6.300
8145,6.600
8150,7.050
8155,7.350
8160,7.800
8165,8.100
8170,8.400
8175,8.700
8180,9.000
8185,9.300
8190,9.450
8195,9.600
8200,9.900
8205,10.050
8210,10.050
8215,10.200
8220,10.350
8225,10.350
8230,10.350
8235,10.350
8240,10.200
8245,10.200
8250,10.050
8255,9.900
8260,9.750
8265,9.600
8270,9.450
8275,9.150
8280,8.850
8285,8.550
8290,8.250
8295,7.950
8300,7.650
8305,7.200
8310,6.900
8315,6.450
8320,6.150
8325,5.700
8330,5.250
8335,4.800
8340,4.500
8345,4.050
8350,3.600
8355,3.150
8360,2.700
8365,2.250
8370,1.800
8375,1.350
8380,1.050
8385,0.600
8390,0.300
8395,-0.150
8400,-0.450
8405,-0.900
8410,-1.200
8415,-1.500
8420,-1.800
8425,-1.950
8430,-2.250
8435,-2.400
8440,-2.700
8445,-2.850
8450,-3.000
8455,-3.150
8460,-3.300
8465,-3.300
8470,-3.450
8475,-3.450
8480,-3.450
8485,-3.450
8490,-3.300
8495,-3.300
8500,-3.150
8505,-3.150
8510,-3.000
8515,-2.700
8520,-2.550
8525,-2.250
8530,-2.100
8535,-1.800
8540,-1.500
8545,-1.200
8550,-0.750
8555,-0.450
8560,-0.150
8565,0.300
8570,0.750
8575,1.200
8580,1.500
8585,1.950
8590,2.400
8595,2.850
8600,3.300
8605,3.750
8610,4.200
8615,4.500
8620,4.950
8625,5.400
8630,5.850
8635,6.150
8640,6.600
8645,6.900
8650,7.200
8655,7.500
8660,7.800
8665,8.100
8670,8.400
8675,8.550
8680,8.850
8685,9.000
8690,9.300
8695,9.450
8700,9.450
8705,9.600
8710,9.750
8715,9.750
8720,9.750
8725,9.750
8730,9.750
8735,9.750
8740,9.750
8745,9.600
8750,9.450
8755,9.300
8760,9.150
8765,9.000
8770,8.700
8775,8.400
8780,8.250
8785,7.950
8790,7.650
8795,7.200
8800,6.900
8805,6.600
8810,6.150
8815,5.700
8820,5.400
8825,4.950
8830,4.500
8835,4.050
8840,3.750
8845,3.300
8850,2.850
8855,2.400
8860,2.100
8865,1.650
8870,1.350
8875,0.900
8880,0.600
8885,0.150
8890,-0.150
8895,-0.450
8900,-0.750
8905,-1.050
8910,-1.350
8915,-1.500
8920,-1.800
8925,-2.100
8930,-2.250
8935,-2.400
8940,-2.550
8945,-2.700
8950,-2.850
8955,-3.000
8960,-3.000
8965,-3.000
8970,-3.150
8975,-3.000
8980,-3.000
8985,-3.000
8990,-2.850
8995,-2.700
9000,-2.550
9005,-2.400
9010,-2.250
9015,-1.950
9020,-1.800
9025,-1.500
9030,-1.200
9035,-0.900
9040,-0.600
9045,-0.300
9050,0.150
9055,0.450
9060,0.900
9065,1.200
9070,1.650
9075,1.950
9080,2.400
9085,2.700
9090,3.150
9095,3.450
9100,3.900
9105,4.200
9110,4.650
9115,4.950
9120,5.250
9125,5.700
9130,6.000
9135,6.300
9140,6.600
9145,6.900
9150,7.050
9155,7.350
9160,7.650
9165,7.800
9170,7.950
9175,8.250
9180,8.400
9185,8.550
9190,8.550
9195,8.700
9200,8.850
9205,8.850
9210,8.850
9215,8.850
9220,8.850
9225,8.850
9230,8.850
9235,8.700
9240,8.700
9245,8.550
9250,8.400
9255,8.250
9260,8.100
9265,7.950
9270,7.800
9275,7.500
9280,7.350
9285,7.050
9290,6.750
9295,6.450
9300,6.150
9305,5.850
9310,5.550
9315,5.100
9320,4.800
9325,4.500
9330,4.050
9335,3.750
9340,3.300
9345,3.000
9350,2.550
9355,2.250
9360,1.800
9365,1.500
9370,1.200
9375,0.750
9380,0.450
9385,0.150
9390,-0.150
9395,-0.450
9400,-0.750
9405,-1.050
9410,-1.350
9415,-1.500
9420,-1.650
9425,-1.950
9430,-2.100
9435,-2.250
9440,-2.250
9445,-2.400
9450,-2.400
9455,-2.550
9460,-2.550
9465,-2.550
9470,-2.550
9475,-2.400
9480,-2.400
9485,-2.250
9490,-2.100
9495,-1.950
9500,-1.800
9505,-1.650
9510,-1.500
9515,-1.200
9520,-1.050
9525,-0.750
9530,-0.450
9535,-0.150
9540,0.000
9545,0.300
9550,0.600
9555,1.050
9560,1.350
9565,1.650
9570,2.100
9575,2.400
9580,2.700
9585,3.150
9590,3.450
9595,3.900
9600,4.200
9605,4.500
9610,4.950
9615,5.250
9620,5.550
9625,5.850
9630,6.300
9635,6.600
9640,6.900
9645,7.200
9650,7.350
9655,7.650
9660,7.950
9665,8.100
9670,8.250
9675,8.400
9680,8.550
9685,8.700
9690,8.850
9695,8.850
9700,9.000
9705,9.000
9710,8.850
9715,8.850
9720,8.850
9725,8.700
9730,8.550
9735,8.550
9740,8.400
9745,8.250
9750,7.950
9755,7.800
9760,7.650
9765,7.500
9770,7.200
9775,6.900
9780,6.750
9785,6.450
9790,6.150
9795,5.850
9800,5.700
9805,5.400
9810,4.950
9815,4.650
9820,4.350
9825,4.050
9830,3.750
9835,3.300
9840,3.000
9845,2.700
9850,2.400
9855,1.950
9860,1.650
9865,1.350
9870,1.050
9875,0.750
9880,0.450
9885,0.150
9890,-0.150
9895,-0.450
9900,-0.600
9905,-0.900
9910,-1.200
9915,-1.350
9920,-1.500
9925,-1.800
9930,-1.950
9935,-2.100
9940,-2.100
9945,-2.250
9950,-2.250
9955,-2.250
9960,-2.250
9965,-2.250
9970,-2.100
9975,-2.100
9980,-1.950
9985,-1.800
9990,-1.650
9995,-1.500
10000,-1.200
10005,-1.050
10010,-0.750
10015,-0.600
10020,-0.300
10025,0.000
10030,0.150
10035,0.450
10040,0.750
10045,1.050
10050,1.350
10055,1.650
10060,1.950
10065,2.250
10070,2.550
10075,2.850
10080,3.150
10085,3.450
10090,3.750
10095,4.050
10100,4.350
10105,4.500
10110,4.800
10115,5.100
10120,5.400
10125,5.700
10130,5.850
10135,6.150
10140,6.450
10145,6.600
10150,6.900
10155,7.050
10160,7.350
10165,7.500
10170,7.650
10175,7.800
10180,7.950
10185,8.100
10190,8.250
10195,8.250
10200,8.400
10205,8.400
10210,8.400
10215,8.400
10220,8.250
10225,8.250
10230,8.100
10235,7.950
10240,7.800
10245,7.650
10250,7.500
10255,7.350
10260,7.050
10265,6.900
10270,6.600
10275,6.450
10280,6.150
10285,5.850
10290,5.550
10295,5.400
10300,5.100
10305,4.800
10310,4.500
10315,4.200
10320,3.900
10325,3.600
10330,3.300
10335,3.000
10340,2.700
10345,2.400
10350,2.100
10355,1.950
10360,1.650
10365,1.350
10370,1.050
10375,0.900
10380,0.600
10385,0.450
10390,0.150
10395,0.000
10400,-0.300
10405,-0.450
10410,-0.600
10415,-0.750
10420,-0.900
10425,-1.050
10430,-1.200
10435,-1.200
10440,-1.350
10445,-1.350
10450,-1.500
10455,-1.500
10460,-1.500
10465,-1.500
10470,-1.500
10475,-1.350
10480,-1.350
10485,-1.200
10490,-1.050
10495,-1.050
10500,-0.900
10505,-0.600
10510,-0.450
10515,-0.300
10520,-0.150
10525,0.150
10530,0.450
10535,0.600
10540,0.900
10545,1.200
10550,1.500
10555,1.800
10560,2.100
10565,2.400
10570,2.700
10575,3.000
10580,3.300
10585,3.600
10590,3.900
10595,4.200
10600,4.500
10605,4.650
10610,4.950
10615,5.250
10620,5.550
10625,5.700
10630,6.000
10635,6.150
10640,6.300
10645,6.600
10650,6.750
10655,6.900
10660,7.050
10665,7.200
10670,7.200
10675,7.350
10680,7.500
10685,7.500
10690,7.650
10695,7.650
10700,7.650
10705,7.650
10710,7.650
10715,7.650
10720,7.650
10725,7.500
10730,7.500
10735,7.350
10740,7.200
10745,7.200
10750,7.050
10755,6.900
10760,6.600
10765,6.450
10770,6.300
10775,6.150
10780,5.850
10785,5.550
10790,5.400
10795,5.100
10800,4.800
10805,4.650
10810,4.350
10815,4.050
10820,3.750
10825,3.450
10830,3.150
10835,2.850
10840,2.550
10845,2.400
10850,2.100
10855,1.800
10860,1.500
10865,1.350
10870,1.050
10875,0.900
10880,0.600
10885,0.450
10890,0.300
10895,0.150
10900,-0.150
10905,-0.300
10910,-0.300
10915,-0.450
10920,-0.600
10925,-0.750
10930,-0.750
10935,-0.750
10940,-0.900
10945,-0.900
10950,-0.900
10955,-0.900
10960,-0.900
10965,-0.900
10970,-0.750
10975,-0.750
10980,-0.600
10985,-0.600
10990,-0.450
10995,-0.300
11000,-0.150
11005,0.000
11010,0.150
11015,0.300
11020,0.450
11025,0.600
11030,0.900
11035,1.050
11040,1.350
11045,1.650
11050,1.800
11055,2.100
11060,2.400
11065,2.550
11070,2.850
11075,3.150
11080,3.450
11085,3.600
11090,3.900
11095,4.200
11100,4.500
11105,4.650
11110,4.950
11115,5.100
11120,5.400
11125,5.550
11130,5.850
11135,6.000
11140,6.150
11145,6.300
11150,6.450
11155,6.600
11160,6.750
11165,6.900
11170,6.900
11175,7.050
11180,7.050
11185,7.200
11190,7.200
11195,7.200
11200,7.200
11205,7.200
11210,7.200
11215,7.050
11220,7.050
11225,6.900
11230,6.900
11235,6.750
11240,6.600
11245,6.600
11250,6.450
11255,6.300
11260,6.150
11265,6.000
11270,5.700
11275,5.550
11280,5.400
11285,5.100
11290,4.950
11295,4.650
11300,4.500
11305,4.200
11310,4.050
11315,3.750
11320,3.450
11325,3.300
11330,3.000
11335,2.700
11340,2.550
11345,2.250
11350,2.100
11355,1.800
11360,1.650
11365,1.350
11370,1.200
11375,1.050
11380,0.750
11385,0.600
11390,0.450
11395,0.300
11400,0.150
11405,0.000
11410,0.000
11415,-0.150
11420,-0.300
11425,-0.300
11430,-0.300
11435,-0.450
11440,-0.450
11445,-0.450
11450,-0.450
11455,-0.450
11460,-0.300
11465,-0.300
11470,-0.150
11475,-0.150
11480,0.000
11485,0.000
11490,0.150
11495,0.300
11500,0.450
11505,0.600
11510,0.750
11515,0.900
11520,1.050
11525,1.200
11530,1.350
11535,1.650
11540,1.800
11545,1.950
11550,2.250
11555,2.400
11560,2.700
11565,2.850
11570,3.150
11575,3.300
11580,3.600
11585,3.750
11590,4.050
11595,4.200
11600,4.350
11605,4.650
11610,4.800
11615,4.950
11620,5.250
11625,5.400
11630,5.550
11635,5.700
11640,5.850
11645,6.000
11650,6.150
11655,6.300
11660,6.300
11665,6.450
11670,6.450
11675,6.600
11680,6.600
11685,6.600
11690,6.600
11695,6.600
11700,6.600
11705,6.600
11710,6.600
11715,6.600
11720,6.450
11725,6.450
11730,6.300
11735,6.150
11740,6.150
11745,6.000
11750,5.850
11755,5.700
11760,5.550
11765,5.400
11770,5.250
11775,5.100
11780,4.950
11785,4.800
11790,4.500
11795,4.350
11800,4.200
11805,3.900
11810,3.750
11815,3.600
11820,3.300
11825,3.150
11830,3.000
11835,2.700
11840,2.550
11845,2.400
11850,2.100
11855,1.950
11860,1.800
11865,1.650
11870,1.500
11875,1.200
11880,1.050
11885,0.900
11890,0.750
11895,0.750
11900,0.600
11905,0.450
11910,0.300
11915,0.300
11920,0.150
11925,0.150
11930,0.150
11935,0.150
11940,0.150
11945,0.150
11950,0.150
11955,0.150
11960,0.150
11965,0.150
11970,0.300
11975,0.300
11980,0.450
11985,0.450
11990,0.600
11995,0.750
12000,0.900
12005,1.050
12010,1.050
12015,1.200
12020,1.350
12025,1.650
12030,1.800
12035,1.950
12040,2.100
12045,2.250
12050,2.400
12055,2.550
12060,2.850
12065,3.000
12070,3.150
12075,3.300
12080,3.600
12085,3.750
12090,3.900
12095,4.050
12100,4.200
12105,4.500
12110,4.650
12115,4.800
12120,4.950
12125,5.100
12130,5.250
12135,5.400
12140,5.550
12145,5.700
12150,5.700
12155,5.850
12160,6.000
12165,6.000
12170,6.150
12175,6.150
12180,6.150
12185,6.150
12190,6.150
12195,6.300
12200,6.150
12205,6.150
12210,6.150
12215,6.150
12220,6.000
12225,6.000
12230,5.850
12235,5.850
12240,5.700
12245,5.550
12250,5.550
12255,5.400
12260,5.250
12265,5.100
12270,4.950
12275,4.800
12280,4.650
12285,4.500
12290,4.350
12295,4.200
12300,3.900
12305,3.750
12310,3.600
12315,3.450
12320,3.300
12325,3.000
12330,2.850
12335,2.700
12340,2.550
12345,2.400
12350,2.250
12355,2.100
12360,1.950
12365,1.800
12370,1.650
12375,1.500
12380,1.350
12385,1.200
12390,1.050
12395,0.900
12400,0.900
12405,0.750
12410,0.750
12415,0.600
12420,0.600
12425,0.600
12430,0.600
12435,0.450
12440,0.450
12445,0.450
12450,0.450
12455,0.600
12460,0.600
12465,0.600
12470,0.750
12475,0.750
12480,0.900
12485,0.900
12490,1.050
12495,1.200
12500,1.200
12505,1.350
12510,1.500
12515,1.650
12520,1.800
12525,1.950
12530,2.100
12535,2.250
12540,2.400
12545,2.550
12550,2.700
12555,2.850
12560,3.000
12565,3.150
12570,3.300
12575,3.450
12580,3.600
12585,3.750
12590,3.900
12595,4.050
12600,4.200
12605,4.350
12610,4.500
12615,4.650
12620,4.800
12625,4.950
12630,5.100
12635,5.250
12640,5.250
12645,5.400
12650,5.400
12655,5.550
12660,5.550
12665,5.700
12670,5.700
12675,5.700
12680,5.700
12685,5.850
12690,5.850
12695,5.850
12700,5.700
12705,5.700
12710,5.700
12715,5.700
12720,5.550
12725,5.550
12730,5.400
12735,5.400
12740,5.250
12745,5.250
12750,5.100
12755,4.950
12760,4.800
12765,4.650
12770,4.650
12775,4.500
12780,4.350
12785,4.200
12790,4.050
12795,3.900
12800,3.750
12805,3.600
12810,3.450
12815,3.300
12820,3.150
12825,3.000
12830,2.850
12835,2.700
12840,2.550
12845,2.400
12850,2.250
12855,2.100
12860,1.950
12865,1.950
12870,1.800
12875,1.650
12880,1.500
12885,1.500
12890,1.350
12895,1.350
12900,1.200
12905,1.200
12910,1.050
12915,1.050
12920,1.050
12925,1.050
12930,1.050
12935,0.900
12940,0.900
12945,0.900
12950,1.050
12955,1.050
12960,1.050
12965,1.050
12970,1.200
12975,1.200
12980,1.350
12985,1.350
12990,1.500
12995,1.500
13000,1.650
13005,1.800
13010,1.800
13015,1.950
13020,2.100
13025,2.250
13030,2.400
13035,2.400
13040,2.550
13045,2.700
13050,2.850
13055,3.000
13060,3.150
13065,3.300
13070,3.450
13075,3.600
13080,3.750
13085,3.750
13090,3.900
13095,4.050
13100,4.200
13105,4.350
13110,4.500
13115,4.500
13120,4.650
13125,4.800
13130,4.800
13135,4.950
13140,4.950
13145,5.100
13150,5.100
13155,5.100
13160,5.250
13165,5.250
13170,5.250
13175,5.250
13180,5.250
13185,5.250
13190,5.250
13195,5.250
13200,5.250
13205,5.250
13210,5.250
13215,5.250
13220,5.100
13225,5.100
13230,4.950
13235,4.950
13240,4.800
13245,4.800
13250,4.650
13255,4.650
13260,4.500
13265,4.350
13270,4.200
13275,4.200
13280,4.050
13285,3.900
13290,3.750
13295,3.600
13300,3.600
13305,3.450
13310,3.300
13315,3.150
13320,3.000
13325,2.850
13330,2.850
13335,2.700
13340,2.550
13345,2.400
13350,2.400
13355,2.250
13360,2.100
13365,2.100
13370,1.950
13375,1.950
13380,1.800
13385,1.800
13390,1.650
13395,1.650
13400,1.650
13405,1.500
13410,1.500
13415,1.500
13420,1.500
13425,1.500
13430,1.500
13435,1.500
13440,1.500
13445,1.500
13450,1.500
13455,1.500
13460,1.500
13465,1.650
13470,1.650
13475,1.650
13480,1.800
13485,1.800
13490,1.950
13495,1.950
13500,2.100
13505,2.100
13510,2.250
13515,2.250
13520,2.400
13525,2.550
13530,2.550
13535,2.700
13540,2.850
13545,3.000
13550,3.000
13555,3.150
13560,3.300
13565,3.450
13570,3.450
13575,3.600
13580,3.750
13585,3.750
13590,3.900
13595,4.050
13600,4.050
13605,4.200
13610,4.200
13615,4.350
13620,4.350
13625,4.500
13630,4.500
13635,4.650
13640,4.650
13645,4.650
13650,4.650
13655,4.800
13660,4.800
13665,4.800
13670,4.800
13675,4.800
13680,4.800
13685,4.800
13690,4.800
13695,4.800
13700,4.800
13705,4.800
13710,4.650
13715,4.650
13720,4.650
13725,4.650
13730,4.500
13735,4.500
13740,4.350
13745,4.350
13750,4.200
13755,4.200
13760,4.050
13765,4.050
13770,3.900
13775,3.900
13780,3.750
13785,3.600
13790,3.600
13795,3.450
13800,3.450
13805,3.300
13810,3.150
13815,3.150
13820,3.000
13825,2.850
13830,2.850
13835,2.700
13840,2.700
13845,2.550
13850,2.550
13855,2.400
13860,2.400
13865,2.250
13870,2.250
13875,2.250
13880,2.100
13885,2.100
13890,2.100
13895,2.100
13900,1.950
13905,1.950
13910,1.950
13915,1.950
13920,1.950
13925,1.950
13930,1.950
13935,1.950
13940,1.950
13945,1.950
13950,1.950
13955,1.950
13960,2.100
13965,2.100
13970,2.100
13975,2.100
13980,2.250
13985,2.250
13990,2.250
13995,2.400
14000,2.400
14005,2.550
14010,2.550
14015,2.700
14020,2.700
14025,2.700
14030,2.850
14035,2.850
14040,3.000
14045,3.000
14050,3.150
14055,3.150
14060,3.300
14065,3.300
14070,3.450
14075,3.450
14080,3.600
14085,3.600
14090,3.750
14095,3.750
14100,3.900
14105,3.900
14110,4.050
14115,4.050
14120,4.050
14125,4.200
14130,4.200
14135,4.200
14140,4.200
14145,4.350
14150,4.350
14155,4.350
14160,4.350
14165,4.350
14170,4.350
14175,4.350
14180,4.350
14185,4.350
14190,4.350
14195,4.350
14200,4.350
14205,4.350
14210,4.200
14215,4.200
14220,4.200
14225,4.200
14230,4.050
14235,4.050
14240,4.050
14245,3.900
14250,3.900
14255,3.900
14260,3.750
14265,3.750
14270,3.600
14275,3.600
14280,3.600
14285,3.450
14290,3.450
14295,3.300
14300,3.300
14305,3.300
14310,3.150
14315,3.150
14320,3.000
14325,3.000
14330,2.850
14335,2.850
14340,2.850
14345,2.700
14350,2.700
14355,2.700
14360,2.700
14365,2.550
14370,2.550
14375,2.550
14380,2.550
14385,2.400
14390,2.400
14395,2.400
14400,2.400
14405,2.400
14410,2.400
14415,2.400
14420,2.400
14425,2.400
14430,2.400
14435,2.400
14440,2.400
14445,2.400
14450,2.550
14455,2.550
14460,2.550
14465,2.550
14470,2.550
14475,2.700
14480,2.700
14485,2.700
14490,2.700
14495,2.850
14500,2.850
14505,2.850
14510,3.000
14515,3.000
14520,3.000
14525,3.000
14530,3.150
14535,3.150
14540,3.150
14545,3.300
14550,3.300
14555,3.300
14560,3.300
14565,3.450
14570,3.450
14575,3.450
14580,3.450
14585,3.600
14590,3.600
14595,3.600
14600,3.600
14605,3.600
14610,3.750
14615,3.750
14620,3.750
14625,3.750
14630,3.750
14635,3.750
14640,3.750
14645,3.750
14650,3.750
14655,3.750
14660,3.900
14665,3.900
14670,3.900
14675,3.900
