11760,-2120,-4.395,-2120
11780,-2120,-4.395,-2120
11800,-2120,-4.395,-2120
11820,-2120,-4.395,-2120
11840,-2120,-4.395,-2120
11860,-2120,-4.395,-2120
11880,-2120,-4.395,-2120
11900,-2120,-4.395,-2120
11920,-2120,-4.395,-2120
11940,-2120,-4.395,-2120
11960,-2120,-4.395,-2120
11980,-2120,-4.395,-2120
12000,-2120,-4.395,-2120
12020,-2120,-4.395,-2120
12040,-2120,-4.395,-2120
12060,-2120,-4.395,-2120
12080,-2120,-4.395,-2120
12100,-2120,-4.395,-2120
12120,-2120,-4.395,-2120
12140,-2120,-4.395,-2120
12160,-2120,-4.395,-2120
12180,-2120,-4.395,-2120
12200,-2120,-4.395,-2120
12220,-2120,-4.395,-2120
12240,-2120,-4.395,-2120
12260,-2120,-4.395,-2120
12280,-2120,-4.395,-2120
12300,-2120,-4.395,-2120
12320,-2120,-4.395,-2120
12340,-2120,-4.395,-2120
12360,-2120,-4.395,-2120
12380,-2120,-4.395,-2120
12400,-2120,-4.395,-2120
12420,-2120,-4.395,-2120
12440,-2120,-4.395,-2120
12460,-2120,-4.395,-2120
12480,-2120,-4.395,-2120
12500,-2120,-4.395,-2120
12520,-2120,-4.395,-2120
12540,-2120,-4.395,-2120
12560,-2120,-4.395,-2120
12580,-2120,-4.395,-2120
12600,-2120,-4.395,-2120
12620,-2120,-4.395,-2120
12640,-2120,-4.395,-2120
12660,-2120,-4.395,-2120
12680,-2120,-4.395,-2120
12700,-2120,-4.395,-2120
12720,-2120,-4.395,-2120
12740,-2120,-4.395,-2120
12760,-2120,-4.395,-2120
12780,-2120,-4.395,-2120
12800,-2120,-4.395,-2120
12820,-2120,-4.395,-2120
12840,-2120,-4.395,-2120
12860,-2120,-4.395,-2120
12880,-2120,-4.395,-2120
12900,-2120,-4.395,-2120
12920,-2120,-4.395,-2120
12940,-2120,-4.395,-2120
12960,-2120,-4.395,-2120
12980,-2120,-4.395,-2120
13000,-2120,-4.395,-2120
13020,-2120,-4.395,-2120
13040,-2120,-4.395,-2120
13060,-2120,-4.395,-2120
13080,-2120,-4.395,-2120
13100,-2120,-4.395,-2120
13120,-2120,-4.395,-2120
13140,-2120,-4.395,-2120
13160,-2120,-4.395,-2120
13180,-2120,-4.395,-2120
13200,-2120,-4.395,-2120
13220,-2120,-4.395,-2120
13240,-2120,-4.395,-2120
13260,-2120,-4.395,-2120
13280,-2120,-4.395,-2120
13300,-2120,-4.395,-2120
13320,-2120,-4.395,-2120
13340,-2120,-4.395,-2120
13360,-2120,-4.395,-2120
13380,-2120,-4.395,-2120
13400,-2120,-4.395,-2120
13420,-2120,-4.395,-2120
13440,-2120,-4.395,-2120
13460,-2120,-4.395,-2120
13480,-2120,-4.395,-2120
13500,-2120,-4.395,-2120
13520,-2120,-4.395,-2120
13540,-2120,-4.395,-2120
13560,-2120,-4.395,-2120
13580,-2120,-4.395,-2120
13600,-2120,-4.395,-2120
13620,-2120,-4.395,-2120
13640,-2120,-4.395,-2120
13660,-2120,-4.395,-2120
13680,-2120,-4.395,-2120
13700,-2120,-4.395,-2120
13720,-2120,-4.395,-2120
13740,-2120,-4.395,-2120
13760,-2120,-4.395,-2120
13780,-2120,-4.395,-2120
13800,-2120,-4.395,-2120
13820,-2120,-4.395,-2120
13840,-2120,-4.395,-2120
13860,-2120,-4.395,-2120
13880,-2120,-4.395,-2120
13900,-2120,-4.395,-2120
13920,-2120,-4.395,-2120
13940,-2120,-4.395,-2120
13960,-2120,-4.395,-2120
13980,-2120,-4.395,-2120
14000,-2120,-4.395,-2120
14020,-2120,-4.395,-2120
14040,-2120,-4.395,-2120
14060,-2120,-4.395,-2120
14080,-2120,-4.395,-2120
14100,-2120,-4.395,-2120
14120,-2120,-4.395,-2120
14140,-2120,-4.395,-2120
14160,-2120,-4.395,-2120
14180,-2120,-4.395,-2120
14200,-2120,-4.395,-2120
14220,-2120,-4.395,-2120
14240,-2120,-4.395,-2120
14260,-2120,-4.395,-2120
14280,-2120,-4.395,-2120
14300,-2120,-4.395,-2120
14320,-2120,-4.395,-2120
14340,-2120,-4.395,-2120
14360,-2120,-4.395,-2120
14380,-2120,-4.395,-2120
14400,-2120,-4.395,-2120
14420,-2120,-4.395,-2120
14440,-2120,-4.395,-2120
14460,-2120,-4.395,-2120
14480,-2120,-4.395,-2120
14500,-2120,-4.395,-2120
14520,-2120,-4.395,-2120
14540,-2120,-4.395,-2120
14560,-2120,-4.395,-2120
14580,-2120,-4.395,-2120
14600,-2120,-4.395,-2120
14620,-2120,-4.395,-2120
14640,-2120,-4.395,-2120
14660,-2120,-4.395,-2120
14680,-2120,-4.395,-2120
14700,-2120,-4.395,-2120
14720,-2120,-4.395,-2120
14740,-2120,-4.395,-2120
14760,-2120,-4.395,-2120
14780,-2120,-4.395,-2120
14800,-2120,-4.395,-2120
14820,-2120,-4.395,-2120
14840,-2120,-4.395,-2120
14860,-2120,-4.395,-2120
14880,-2120,-4.395,-2120
14900,-2120,-4.395,-2120
14920,-2120,-4.395,-2120
14940,-2120,-4.395,-2120
14960,-2120,-4.395,-2120
14980,-2120,-4.395,-2120
15000,-2120,-4.395,-2120
15020,-2120,-4.395,-2120
15040,-2120,-4.395,-2120
15060,-2120,-4.395,-2120
15080,-2120,-4.395,-2120
15100,-2120,-4.395,-2120
15120,-2120,-4.395,-2120
15140,-2120,-4.395,-2120
15160,-2120,-4.395,-2120
15180,-2120,-4.395,-2120
15200,-2120,-4.395,-2120
15220,-2120,-4.395,-2120
15240,-2120,-4.395,-2120
15260,-2120,-4.395,-2120
15280,-2120,-4.395,-2120
15300,-2120,-4.395,-2120
15320,-2120,-4.395,-2120
15340,-2120,-4.395,-2120
15360,-2120,-4.395,-2120
15380,-2120,-4.395,-2120
15400,-2120,-4.395,-2120
15420,-2120,-4.395,-2120
15440,-2120,-4.395,-2120
15460,-2120,-4.395,-2120
15480,-2120,-4.395,-2120
15500,-2120,-4.395,-2120
15520,-2120,-4.395,-2120
15540,-2120,-4.395,-2120
15560,-2120,-4.395,-2120
15580,-2120,-4.395,-2120
15600,-2120,-4.395,-2120
15620,-2120,-4.395,-2120
15640,-2120,-4.395,-2120
15660,-2120,-4.395,-2120
15680,-2120,-4.395,-2120
15700,-2120,-4.395,-2120
15720,-2120,-4.395,-2120
15740,-2120,-4.395,-2120
15760,-2120,-4.395,-2120
15780,-2120,-4.395,-2120
15800,-2120,-4.395,-2120
15820,-2120,-4.395,-2120
15840,-2120,-4.395,-2120
15860,-2120,-4.395,-2120
15880,-2120,-4.395,-2120
15900,-2120,-4.395,-2120
15920,-2120,-4.395,-2120
15940,-2120,-4.395,-2120
15960,-2120,-4.395,-2120
15980,-2120,-4.395,-2120
16000,-2120,-4.395,-2120
16020,-2120,-4.395,-2120
16040,-2120,-4.395,-2120
16060,-2120,-4.395,-2120
16080,-2120,-4.395,-2120
16100,-2120,-4.395,-2120
16120,-2120,-4.395,-2120
16140,-2120,-4.395,-2120
16160,-2120,-4.395,-2120
16180,-2120,-4.395,-2120
16200,-2120,-4.395,-2120
16220,-2120,-4.395,-2120
16240,-2120,-4.395,-2120
16260,-2120,-4.395,-2120
16280,-2120,-4.395,-2120
16300,-2120,-4.395,-2120
16320,-2120,-4.395,-2120
16340,-2120,-4.395,-2120
16360,-2120,-4.395,-2120
16380,-2120,-4.395,-2120
16400,-2120,-4.395,-2120
16420,-2120,-4.395,-2120
16440,-2120,-4.395,-2120
16460,-2120,-4.395,-2120
16480,-2120,-4.395,-2120
16500,-2120,-4.395,-2120
16520,-2120,-4.395,-2120
16540,-2120,-4.395,-2120
16560,-2120,-4.395,-2120
16580,-2120,-4.395,-2120
16600,-2120,-4.395,-2120
16620,-2120,-4.395,-2120
16640,-2120,-4.395,-2120
16660,-2120,-4.395,-2120
16680,-2120,-4.395,-2120
16700,-2120,-4.395,-2120
16720,-2120,-4.395,-2120
16740,-2120,-4.395,-2120
16760,-2120,-4.395,-2120
16780,-2120,-4.395,-2120
16800,-2120,-4.395,-2120
16820,-2120,-4.395,-2120
16840,-2120,-4.395,-2120
16860,-2120,-4.395,-2120
16880,-2120,-4.395,-2120
16900,-2120,-4.395,-2120
16920,-2120,-4.395,-2120
16940,-2120,-4.395,-2120
16960,-2120,-4.395,-2120
16980,-2120,-4.395,-2120
17000,-2120,-4.395,-2120
17020,-2120,-4.395,-2120
17040,-2120,-4.395,-2120
17060,-2120,-4.395,-2120
17080,-2120,-4.395,-2120
17100,-2120,-4.395,-2120
17120,-2120,-4.395,-2120
17140,-2120,-4.395,-2120
17160,-2120,-4.395,-2120
17180,-2120,-4.395,-2120
17200,-2120,-4.395,-2120
17220,-2120,-4.395,-2120
17240,-2120,-4.395,-2120
17260,-2120,-4.395,-2120
17280,-2120,-4.395,-2120
17300,-2120,-4.395,-2120
17320,-2120,-4.395,-2120
17340,-2120,-4.395,-2120
17360,-2120,-4.395,-2120
17380,-2120,-4.395,-2120
17400,-2120,-4.395,-2120
17420,-2120,-4.395,-2120
17440,-2120,-4.395,-2120
17460,-2120,-4.395,-2120
17480,-2120,-4.395,-2120
17500,-2120,-4.395,-2120
17520,-2120,-4.395,-2120
17540,-2120,-4.395,-2120
17560,-2120,-4.395,-2120
17580,-2120,-4.395,-2120
17600,-2120,-4.395,-2120
17620,-2120,-4.395,-2120
17640,-2120,-4.395,-2120
17660,-2120,-4.395,-2120
17680,-2120,-4.395,-2120
17700,-2120,-4.395,-2120
17720,-2120,-4.395,-2120
17740,-2120,-4.395,-2120
17760,-2120,-4.395,-2120
17780,-2120,-4.395,-2120
17800,-2120,-4.395,-2120
17820,-2120,-4.395,-2120
17840,-2120,-4.395,-2120
17860,-2120,-4.395,-2120
17880,-2120,-4.395,-2120
17900,-2120,-4.395,-2120
17920,-2120,-4.395,-2120
17940,-2120,-4.395,-2120
17960,-2120,-4.395,-2120
17980,-2120,-4.395,-2120
18000,-2120,-4.395,-2120
18020,-2120,-4.395,-2120
18040,-2120,-4.395,-2120
18060,-2120,-4.395,-2120
18080,-2120,-4.395,-2120
18100,-2120,-4.395,-2120
18120,-2120,-4.395,-2120
18140,-2120,-4.395,-2120
18160,-2120,-4.395,-2120
18180,-2120,-4.395,-2120
18200,-2120,-4.395,-2120
18220,-2120,-4.395,-2120
18240,-2120,-4.395,-2120
18260,-2120,-4.395,-2120
18280,-2120,-4.395,-2120
18300,-2120,-4.395,-2120
18320,-2120,-4.395,-2120
18340,-2120,-4.395,-2120
18360,-2120,-4.395,-2120
18380,-2120,-4.395,-2120
18400,-2120,-4.395,-2120
18420,-2120,-4.395,-2120
18440,-2120,-4.395,-2120
18460,-2120,-4.395,-2120
18480,-2120,-4.395,-2120
18500,-2120,-4.395,-2120
18520,-2120,-4.395,-2120
18540,-2120,-4.395,-2120
18560,-2120,-4.395,-2120
18580,-2120,-4.395,-2120
18600,-2120,-4.395,-2120
18620,-2120,-4.395,-2120
18640,-2120,-4.395,-2120
18660,-2120,-4.395,-2120
18680,-2120,-4.395,-2120
18700,-2120,-4.395,-2120
18720,-2120,-4.395,-2120
18740,-2120,-4.395,-2120
18760,-2120,-4.395,-2120
18780,-2120,-4.395,-2120
18800,-2120,-4.395,-2120
18820,-2120,-4.395,-2120
18840,-2120,-4.395,-2120
18860,-2120,-4.395,-2120
18880,-2120,-4.395,-2120
18900,-2120,-4.395,-2120
18920,-2120,-4.395,-2120
18940,-2120,-4.395,-2120
18960,-2120,-4.395,-2120
18980,-2120,-4.395,-2120
19000,-2120,-4.395,-2120
19020,-2120,-4.395,-2120
19040,-2120,-4.395,-2120
19060,-2120,-4.395,-2120
19080,-2120,-4.395,-2120
19100,-2120,-4.395,-2120
19120,-2120,-4.395,-2120
19140,-2120,-4.395,-2120
19160,-2120,-4.395,-2120
19180,-2120,-4.395,-2120
19200,-2120,-4.395,-2120
19220,-2120,-4.395,-2120
19240,-2120,-4.395,-2120
19260,-2120,-4.395,-2120
19280,-2120,-4.395,-2120
19300,-2120,-4.395,-2120
19320,-2120,-4.395,-2120
19340,-2120,-4.395,-2120
19360,-2120,-4.395,-2120
19380,-2120,-4.395,-2120
19400,-2120,-4.395,-2120
19420,-2120,-4.395,-2120
19440,-2120,-4.395,-2120
19460,-2120,-4.395,-2120
19480,-2120,-4.395,-2120
19500,-2120,-4.395,-2120
19520,-2120,-4.395,-2120
19540,-2120,-4.395,-2120
19560,-2120,-4.395,-2120
19580,-2120,-4.395,-2120
19600,-2120,-4.395,-2120
19620,-2120,-4.395,-2120
19640,-2120,-4.395,-2120
19660,-2120,-4.395,-2120
19680,-2120,-4.395,-2120
19700,-2120,-4.395,-2120
19720,-2120,-4.395,-2120
19740,-2120,-4.395,-2120
19760,-2120,-4.395,-2120
19780,-2120,-4.395,-2120
19800,-2120,-4.395,-2120
19820,-2120,-4.395,-2120
19840,-2120,-4.395,-2120
19860,-2120,-4.395,-2120
19880,-2120,-4.395,-2120
19900,-2120,-4.395,-2120
19920,-2120,-4.395,-2120
19940,-2120,-4.395,-2120
19960,-2120,-4.395,-2120
19980,-2120,-4.395,-2120
20000,-2120,-4.395,-2120
20020,-2120,-4.395,-2120
20040,-2120,-4.395,-2120
20060,-2120,-4.395,-2120
20080,-2120,-4.395,-2120
20100,-2120,-4.395,-2120
20120,-2120,-4.395,-2120
20140,-2120,-4.395,-2120
20160,-2120,-4.395,-2120
20180,-2120,-4.395,-2120
20200,-2120,-4.395,-2120
20220,-2120,-4.395,-2120
20240,-2120,-4.395,-2120
20260,-2120,-4.395,-2120
20280,-2120,-4.395,-2120
20300,-2120,-4.395,-2120
20320,-2120,-4.395,-2120
20340,-2120,-4.395,-2120
20360,-2120,-4.395,-2120
20380,-2120,-4.395,-2120
20400,-2120,-4.395,-2120
20420,-2120,-4.395,-2120
20440,-2120,-4.395,-2120
20460,-2120,-4.395,-2120
20480,-2120,-4.395,-2120
20500,-2120,-4.395,-2120
20520,-2120,-4.395,-2120
20540,-2120,-4.395,-2120
20560,-2120,-4.395,-2120
20580,-2120,-4.395,-2120
20600,-2120,-4.395,-2120
20620,-2120,-4.395,-2120
20640,-2120,-4.395,-2120
20660,-2120,-4.395,-2120
20680,-2120,-4.395,-2120
20700,-2120,-4.395,-2120
20720,-2120,-4.395,-2120
20740,-2120,-4.395,-2120
20760,-2120,-4.395,-2120
20780,-2120,-4.395,-2120
20800,-2120,-4.395,-2120
20820,-2120,-4.395,-2120
20840,-2120,-4.395,-2120
20860,-2120,-4.395,-2120
20880,-2120,-4.395,-2120
20900,-2120,-4.395,-2120
20920,-2120,-4.395,-2120
20940,-2120,-4.395,-2120
20960,-2120,-4.395,-2120
20980,-2120,-4.395,-2120
21000,-2120,-4.395,-2120
21020,-2120,-4.395,-2120
21040,-2120,-4.395,-2120
21060,-2120,-4.395,-2120
21080,-2120,-4.395,-2120
21100,-2120,-4.395,-2120
21120,-2120,-4.395,-2120
21140,-2120,-4.395,-2120
21160,-2120,-4.395,-2120
21180,-2120,-4.395,-2120
21200,-2120,-4.395,-2120
21220,-2120,-4.395,-2120
21240,-2120,-4.395,-2120
21260,-2120,-4.395,-2120
21280,-2120,-4.395,-2120
21300,-2120,-4.395,-2120
21320,-2120,-4.395,-2120
21340,-2120,-4.395,-2120
21360,-2120,-4.395,-2120
21380,-2120,-4.395,-2120
21400,-2120,-4.395,-2120
21420,-2120,-4.395,-2120
21440,-2120,-4.395,-2120
21460,-2120,-4.395,-2120
21480,-2120,-4.395,-2120
21500,-2120,-4.395,-2120
21520,-2120,-4.395,-2120
21540,-2120,-4.395,-2120
21560,-2120,-4.395,-2120
21580,-2120,-4.395,-2120
21600,-2120,-4.395,-2120
21620,-2120,-4.395,-2120
21640,-2120,-4.395,-2120
21660,-2120,-4.395,-2120
21680,-2120,-4.395,-2120
21700,-2120,-4.395,-2120
21720,-2120,-4.395,-2120
21740,-2120,-4.395,-2120
21760,-2120,-4.395,-2120
21780,-2120,-4.395,-2120
21800,-2120,-4.395,-2120
21820,-2120,-4.395,-2120
21840,-2120,-4.395,-2120
21860,-2120,-4.395,-2120
21880,-2120,-4.395,-2120
21900,-2120,-4.395,-2120
21920,-2120,-4.395,-2120
21940,-2120,-4.395,-2120
21960,-2120,-4.395,-2120
21980,-2120,-4.395,-2120
22000,-2120,-4.395,-2120
22020,-2120,-4.395,-2120
22040,-2120,-4.395,-2120
22060,-2120,-4.395,-2120
22080,-2120,-4.395,-2120
22100,-2120,-4.395,-2120
22120,-2120,-4.395,-2120
22140,-2120,-4.395,-2120
22160,-2120,-4.395,-2120
22180,-2120,-4.395,-2120
22200,-2120,-4.395,-2120
22220,-2120,-4.395,-2120
22240,-2120,-4.395,-2120
22260,-2120,-4.395,-2120
22280,-2120,-4.395,-2120
22300,-2120,-4.395,-2120
22320,-2120,-4.395,-2120
22340,-2120,-4.395,-2120
22360,-2120,-4.395,-2120
22380,-2120,-4.395,-2120
22400,-2120,-4.395,-2120
22420,-2120,-4.395,-2120
22440,-2120,-4.395,-2120
22460,-2120,-4.395,-2120
22480,-2120,-4.395,-2120
22500,-2120,-4.395,-2120
22520,-2120,-4.395,-2120
22540,-2120,-4.395,-2120
22560,-2120,-4.395,-2120
22580,-2120,-4.395,-2120
22600,-2120,-4.395,-2120
22620,-2120,-4.395,-2120
22640,-2120,-4.395,-2120
22660,-2120,-4.395,-2120
22680,-2120,-4.395,-2120
22700,-2120,-4.395,-2120
22720,-2120,-4.395,-2120
22740,-2120,-4.395,-2120
22760,-2120,-4.395,-2120
22780,-2120,-4.395,-2120
22800,-2120,-4.395,-2120
22820,-2120,-4.395,-2120
22840,-2120,-4.395,-2120
22860,-2120,-4.395,-2120
22880,-2120,-4.395,-2120
22900,-2120,-4.395,-2120
22920,-2120,-4.395,-2120
22940,-2120,-4.395,-2120
22960,-2120,-4.395,-2120
22980,-2120,-4.395,-2120
23000,-2120,-4.395,-2120
23020,-2120,-4.395,-2120
23040,-2120,-4.395,-2120
23060,-2120,-4.395,-2120
23080,-2120,-4.395,-2120
23100,-2120,-4.395,-2120
23120,-2120,-4.395,-2120
23140,-2120,-4.395,-2120
23160,-2120,-4.395,-2120
23180,-2120,-4.395,-2120
23200,-2120,-4.395,-2120
23220,-2120,-4.395,-2120
23240,-2120,-4.395,-2120
23260,-2120,-4.395,-2120
23280,-2120,-4.395,-2120
23300,-2120,-4.395,-2120
23320,-2120,-4.395,-2120
23340,-2120,-4.395,-2120
23360,-2120,-4.395,-2120
23380,-2120,-4.395,-2120
23400,-2120,-4.395,-2120
23420,-2120,-4.395,-2120
23440,-2120,-4.395,-2120
23460,-2120,-4.395,-2120
23480,-2120,-4.395,-2120
23500,-2120,-4.395,-2120
23520,-2120,-4.395,-2120
23540,-2120,-4.395,-2120
23560,-2120,-4.395,-2120
23580,-2120,-4.395,-2120
23600,-2120,-4.395,-2120
23620,-2120,-4.395,-2120
23640,-2120,-4.395,-2120
23660,-2120,-4.395,-2120
23680,-2120,-4.395,-2120
23700,-2120,-4.395,-2120
23720,-2120,-4.395,-2120
23740,-2120,-4.395,-2120
23760,-2120,-4.395,-2120
23780,-2120,-4.395,-2120
23800,-2120,-4.395,-2120
23820,-2120,-4.395,-2120
23840,-2120,-4.395,-2120
23860,-2120,-4.395,-2120
23880,-2120,-4.395,-2120
23900,-2120,-4.395,-2120
23920,-2120,-4.395,-2120
23940,-2120,-4.395,-2120
23960,-2120,-4.395,-2120
23980,-2120,-4.395,-2120
24000,-2120,-4.395,-2120
24020,-2120,-4.395,-2120
24040,-2120,-4.395,-2120
24060,-2120,-4.395,-2120
24080,-2120,-4.395,-2120
24100,-2120,-4.395,-2120
24120,-2120,-4.395,-2120
24140,-2120,-4.395,-2120
24160,-2120,-4.395,-2120
24180,-2120,-4.395,-2120
24200,-2120,-4.395,-2120
24220,-2120,-4.395,-2120
24240,-2120,-4.395,-2120
24260,-2120,-4.395,-2120
24280,-2120,-4.395,-2120
24300,-2120,-4.395,-2120
24320,-2120,-4.395,-2120
24340,-2120,-4.395,-2120
24360,-2120,-4.395,-2120
24380,-2120,-4.395,-2120
24400,-2120,-4.395,-2120
24420,-2120,-4.395,-2120
24440,-2120,-4.395,-2120
24460,-2120,-4.395,-2120
24480,-2120,-4.395,-2120
24500,-2120,-4.395,-2120
24520,-2120,-4.395,-2120
24540,-2120,-4.395,-2120
24560,-2120,-4.395,-2120
24580,-2120,-4.395,-2120
24600,-2120,-4.395,-2120
24620,-2120,-4.395,-2120
24640,-2120,-4.395,-2120
24660,-2120,-4.395,-2120
24680,-2120,-4.395,-2120
24700,-2120,-4.395,-2120
24720,-2120,-4.395,-2120
24740,-2120,-4.395,-2120
24760,-2120,-4.395,-2120
24780,-2120,-4.395,-2120
24800,-2120,-4.395,-2120
24820,-2120,-4.395,-2120
24840,-2120,-4.395,-2120
24860,-2120,-4.395,-2120
24880,-2120,-4.395,-2120
24900,-2120,-4.395,-2120
24920,-2120,-4.395,-2120
24940,-2120,-4.395,-2120
24960,-2120,-4.395,-2120
24980,-2120,-4.395,-2120
25000,-2120,-4.395,-2120
25020,-2120,-4.395,-2120
25040,-2120,-4.395,-2120
25060,-2120,-4.395,-2120
25080,-2120,-4.395,-2120
25100,-2120,-4.395,-2120
25120,-2120,-4.395,-2120
25140,-2120,-4.395,-2120
25160,-2120,-4.395,-2120
25180,-2120,-4.395,-2120
25200,-2120,-4.395,-2120
25220,-2120,-4.395,-2120
25240,-2120,-4.395,-2120
25260,-2120,-4.395,-2120
25280,-2120,-4.395,-2120
25300,-2120,-4.395,-2120
25320,-2120,-4.395,-2120
25340,-2120,-4.395,-2120
25360,-2120,-4.395,-2120
25380,-2120,-4.395,-2120
25400,-2120,-4.395,-2120
25420,-2120,-4.395,-2120
25440,-2120,-4.395,-2120
25460,-2120,-4.395,-2120
25480,-2120,-4.395,-2120
25500,-2120,-4.395,-2120
25520,-2120,-4.395,-2120
25540,-2120,-4.395,-2120
25560,-2120,-4.395,-2120
25580,-2120,-4.395,-2120
25600,-2120,-4.395,-2120
25620,-2120,-4.395,-2120
25640,-2120,-4.395,-2120
25660,-2120,-4.395,-2120
25680,-2120,-4.395,-2120
25700,-2120,-4.395,-2120
25720,-2120,-4.395,-2120
25740,-2120,-4.395,-2120
25760,-2120,-4.395,-2120
25780,-2120,-4.395,-2120
25800,-2120,-4.395,-2120
25820,-2120,-4.395,-2120
25840,-2120,-4.395,-2120
25860,-2120,-4.395,-2120
25880,-2120,-4.395,-2120
25900,-2120,-4.395,-2120
25920,-2120,-4.395,-2120
25940,-2120,-4.395,-2120
25960,-2120,-4.395,-2120
25980,-2120,-4.395,-2120
26000,-2120,-4.395,-2120
26020,-2120,-4.395,-2120
26040,-2120,-4.395,-2120
26060,-2120,-4.395,-2120
26080,-2120,-4.395,-2120
26100,-2120,-4.395,-2120
26120,-2120,-4.395,-2120
26140,-2120,-4.395,-2120
26160,-2120,-4.395,-2120
26180,-2120,-4.395,-2120
26200,-2120,-4.395,-2120
26220,-2120,-4.395,-2120
26240,-2120,-4.395,-2120
26260,-2120,-4.395,-2120
26280,-2120,-4.395,-2120
26300,-2120,-4.395,-2120
26320,-2120,-4.395,-2120
26340,-2120,-4.395,-2120
26360,-2120,-4.395,-2120
26380,-2120,-4.395,-2120
26400,-2120,-4.395,-2120
26420,-2120,-4.395,-2120
26440,-2120,-4.395,-2120
26460,-2120,-4.395,-2120
26480,-2120,-4.395,-2120
26500,-2120,-4.395,-2120
26520,-2120,-4.395,-2120
26540,-2120,-4.395,-2120
26560,-2120,-4.395,-2120
26580,-2120,-4.395,-2120
26600,-2120,-4.395,-2120
26620,-2120,-4.395,-2120
26640,-2120,-4.395,-2120
26660,-2120,-4.395,-2120
26680,-2120,-4.395,-2120
26700,-2120,-4.395,-2120
26720,-2120,-4.395,-2120
26740,-2120,-4.395,-2120
26760,-2120,-4.395,-2120
26780,-2120,-4.395,-2120
26800,-2120,-4.395,-2120
26820,-2120,-4.395,-2120
26840,-2120,-4.395,-2120
26860,-2120,-4.395,-2120
26880,-2120,-4.395,-2120
26900,-2120,-4.395,-2120
26920,-2120,-4.395,-2120
26940,-2120,-4.395,-2120
26960,-2120,-4.395,-2120
26980,-2120,-4.395,-2120
27000,-2120,-4.395,-2120
27020,-2120,-4.395,-2120
27040,-2120,-4.395,-2120
27060,-2120,-4.395,-2120
27080,-2120,-4.395,-2120
27100,-2120,-4.395,-2120
27120,-2120,-4.395,-2120
27140,-2120,-4.395,-2120
27160,-2120,-4.395,-2120
27180,-2120,-4.395,-2120
27200,-2120,-4.395,-2120
27220,-2120,-4.395,-2120
27240,-2120,-4.395,-2120
27260,-2120,-4.395,-2120
27280,-2120,-4.395,-2120
27300,-2120,-4.395,-2120
27320,-2120,-4.395,-2120
27340,-2120,-4.395,-2120
27360,-2120,-4.395,-2120
27380,-2120,-4.395,-2120
27400,-2120,-4.395,-2120
27420,-2120,-4.395,-2120
27440,-2120,-4.395,-2120
27460,-2120,-4.395,-2120
27480,-2120,-4.395,-2120
