time_ms,position_step,position_deg,target_step
5000,1,0.000,4200
5005,3,0.000,4200
5010,7,0.000,4200
5015,13,0.000,4200
5020,20,0.150,4200
5025,29,0.150,4200
5030,39,0.300,4200
5035,50,0.600,4200
5040,63,0.900,4200
5045,77,1.200,4200
5050,92,1.500,4200
5055,105,1.800,4200
5060,122,2.100,4200
5065,141,2.400,4200
5070,161,2.850,4200
5075,181,3.150,4200
5080,203,3.600,4200
5085,226,4.050,4200
5090,249,4.500,4200
5095,271,4.950,4200
5100,292,5.250,4200
5105,314,5.550,4200
5110,337,5.850,4200
5115,358,6.150,4200
5120,381,6.450,4200
5125,403,6.750,4200
5130,419,6.900,4200
5135,439,6.900,4200
5140,461,7.050,4200
5145,483,7.200,4200
5150,505,7.350,4200
5155,527,7.350,4200
5160,548,7.500,4200
5165,568,7.500,4200
5170,588,7.350,4200
5175,608,7.200,4200
5180,628,7.050,4200
5185,648,6.900,4200
5190,667,6.750,4200
5195,687,6.450,4200
5200,708,6.300,4200
5205,729,6.000,4200
5210,752,5.850,4200
5215,775,5.550,4200
5220,797,5.400,4200
5225,821,5.100,4200
5230,843,4.800,4200
5235,866,4.500,4200
5240,886,4.050,4200
5245,909,3.600,4200
5250,930,3.300,4200
5255,950,2.850,4200
5260,973,2.550,4200
5265,996,2.100,4200
5270,1019,1.650,4200
5275,1041,1.350,4200
5280,1064,0.900,4200
5285,1087,0.450,4200
5290,1110,0.000,4200
5295,1132,-0.300,4200
5300,1155,-0.750,4200
5305,1178,-1.200,4200
5310,1199,-1.650,4200
5315,1221,-2.100,4200
5320,1244,-2.550,4200
5325,1267,-2.850,4200
5330,1290,-3.300,4200
5335,1312,-3.600,4200
5340,1333,-4.050,4200
5345,1356,-4.350,4200
5350,1379,-4.650,4200
5355,1402,-4.950,4200
5360,1425,-5.250,4200
5365,1448,-5.550,4200
5370,1471,-5.700,4200
5375,1493,-6.000,4200
5380,1516,-6.150,4200
5385,1539,-6.300,4200
5390,1562,-6.450,4200
5395,1585,-6.450,4200
5400,1608,-6.600,4200
5405,1631,-6.600,4200
5410,1654,-6.600,4200
5415,1677,-6.600,4200
5420,1699,-6.600,4200
5425,1722,-6.450,4200
5430,1745,-6.450,4200
5435,1768,-6.300,4200
5440,1791,-6.300,4200
5445,1814,-6.150,4200
5450,1836,-6.000,4200
5455,1859,-5.700,4200
5460,1882,-5.400,4200
5465,1904,-5.250,4200
5470,1927,-5.100,4200
5475,1949,-4.800,4200
5480,1972,-4.500,4200
5485,1995,-4.200,4200
5490,2017,-3.900,4200
5495,2039,-3.600,4200
5500,2062,-3.150,4200
5505,2085,-2.700,4200
5510,2108,-2.400,4200
5515,2130,-1.950,4200
5520,2153,-1.650,4200
5525,2176,-1.200,4200
5530,2199,-0.750,4200
5535,2222,-0.300,4200
5540,2244,0.150,4200
5545,2267,0.450,4200
5550,2290,0.900,4200
5555,2314,1.350,4200
5560,2337,1.650,4200
5565,2360,2.100,4200
5570,2383,2.550,4200
5575,2406,3.000,4200
5580,2426,3.300,4200
5585,2446,3.600,4200
5590,2466,3.750,4200
5595,2486,3.900,4200
5600,2506,4.200,4200
5605,2527,4.500,4200
5610,2550,4.650,4200
5615,2573,4.950,4200
5620,2596,5.250,4200
5625,2619,5.400,4200
