time_ms,position_step,position_deg,target_step
7990,4400,1.350,4400
7995,4400,1.350,4400
8000,4400,1.350,4400
8005,4400,1.350,4400
8010,4400,1.350,4400
8015,4400,1.350,4400
8020,4400,1.350,4400
8025,4400,1.350,4400
8030,4400,1.350,4400
8035,4400,1.350,4400
8040,4400,1.200,4400
8045,4400,1.200,4400
8050,4400,1.200,4400
8055,4400,1.200,4400
8060,4400,1.050,4400
8065,4400,1.050,4400
8070,4400,1.050,4400
8075,4400,0.900,4400
8080,4400,0.900,4400
8085,4400,0.900,4400
8090,4400,0.750,4400
8095,4400,0.750,4400
8100,4400,0.750,4400
8105,4400,0.600,4400
8110,4400,0.600,4400
8115,4400,0.450,4400
8120,4400,0.450,4400
8125,4400,0.450,4400
8130,4400,0.300,4400
8135,4400,0.300,4400
8140,4400,0.300,4400
8145,4400,0.150,4400
8150,4400,0.150,4400
8155,4400,0.150,4400
8160,4400,0.000,4400
8165,4400,0.000,4400
8170,4400,0.000,4400
8175,4400,-0.150,4400
8180,4400,-0.150,4400
8185,4400,-0.150,4400
8190,4400,-0.300,4400
8195,4400,-0.300,4400
8200,4400,-0.300,4400
8205,4400,-0.450,4400
8210,4400,-0.450,4400
8215,4400,-0.450,4400
8220,4400,-0.450,4400
8225,4400,-0.450,4400
8230,4400,-0.600,4400
8235,4400,-0.600,4400
8240,4400,-0.600,4400
8245,4400,-0.600,4400
8250,4400,-0.600,4400
8255,4400,-0.600,4400
8260,4400,-0.600,4400
8265,4400,-0.600,4400
8270,4400,-0.600,4400
8275,4400,-0.600,4400
8280,4400,-0.450,4400
8285,4400,-0.450,4400
8290,4400,-0.450,4400
8295,4400,-0.450,4400
8300,4400,-0.300,4400
8305,4400,-0.300,4400
8310,4400,-0.300,4400
8315,4400,-0.300,4400
8320,4400,-0.150,4400
8325,4400,-0.150,4400
8330,4400,-0.150,4400
8335,4400,-0.150,4400
8340,4400,0.000,4400
8345,4400,0.000,4400
8350,4400,0.000,4400
8355,4400,0.000,4400
8360,4400,0.150,4400
8365,4400,0.150,4400
8370,4400,0.150,4400
8375,4400,0.150,4400
8380,4400,0.300,4400
8385,4400,0.300,4400
8390,4400,0.300,4400
8395,4400,0.300,4400
8400,4400,0.450,4400
8405,4400,0.450,4400
8410,4400,0.450,4400
8415,4400,0.600,4400
8420,4400,0.600,4400
8425,4400,0.600,4400
8430,4400,0.750,4400
8435,4400,0.750,4400
8440,4400,0.750,4400
8445,4400,0.750,4400
8450,4400,0.750,4400
8455,4400,0.900,4400
8460,4400,0.900,4400
8465,4400,0.900,4400
8470,4400,0.900,4400
8475,4400,0.900,4400
8480,4400,0.900,4400
8485,4400,0.900,4400
8490,4400,0.900,4400
8495,4400,0.900,4400
8500,4400,0.900,4400
8505,4400,0.900,4400
8510,4400,0.900,4400
8515,4400,0.750,4400
8520,4400,0.750,4400
8525,4400,0.750,4400
8530,4400,0.750,4400
8535,4400,0.750,4400
8540,4400,0.750,4400
8545,4400,0.600,4400
8550,4400,0.600,4400
8555,4400,0.600,4400
8560,4400,0.600,4400
8565,4400,0.600,4400
8570,4400,0.600,4400
8575,4400,0.450,4400
8580,4400,0.450,4400
8585,4400,0.450,4400
8590,4400,0.450,4400
8595,4400,0.450,4400
8600,4400,0.450,4400
8605,4400,0.450,4400
8610,4400,0.450,4400
8615,4400,0.300,4400
8620,4400,0.300,4400
8625,4400,0.300,4400
8630,4400,0.300,4400
8635,4400,0.300,4400
8640,4400,0.300,4400
8645,4400,0.150,4400
8650,4400,0.150,4400
8655,4400,0.150,4400
8660,4400,0.150,4400
8665,4400,0.150,4400
8670,4400,0.000,4400
8675,4400,0.000,4400
8680,4400,0.000,4400
8685,4400,0.000,4400
8690,4400,0.000,4400
8695,4400,0.000,4400
8700,4400,-0.150,4400
8705,4400,-0.150,4400
8710,4400,-0.150,4400
8715,4400,-0.150,4400
8720,4400,-0.150,4400
8725,4400,-0.150,4400
8730,4400,-0.150,4400
8735,4400,-0.150,4400
8740,4400,0.000,4400
8745,4400,0.000,4400
